player_id,player_name,date_of_birth,nationality,import_status,source_label,source_url,verified_at,notes
80015,Sheree Wingard,1988-08-18,Australia,,Wikipedia / Wikidata (Category:Australian netball players),https://en.wikipedia.org/wiki/Sheree_Wingard,2026-04-17,
80476,Sheridan Bignall,,,,,,,
80061,Sheryl Scanlan,,,,,,,
1010545,Shimona Nelson,1998-12-01,Jamaica,import,Wikipedia team page (Melbourne Mavericks 2026 squad),https://en.wikipedia.org/wiki/Melbourne_Mavericks,2026-04-19,
1014129,Sienna Allen,,,,,,,
1022761,Sloan Burton,2001-10-22,Australia,local,Wikipedia team page (West Coast Fever 2026 squad),https://en.wikipedia.org/wiki/West_Coast_Fever,2026-04-19,
80038,Sonia Mkoloma,,,,,,,
80282,Sophia Thompson,,,,,,,
1029529,Sophie Casey,2004-04-30,Australia,local,Wikipedia team page (Adelaide Thunderbirds 2026 squad),https://en.wikipedia.org/wiki/Adelaide_Thunderbirds,2026-04-19,
1007304,Sophie Craig,,,,,,,
80138,Sophie Croft,,,,,,,
1019169,Sophie Dwyer,2001-12-05,Australia,local,Wikipedia team page (Giants Netball 2026 squad),https://en.wikipedia.org/wiki/Giants_Netball,2026-04-19,
1025018,Sophie Fawns,2003-11-21,Australia,local,2025 SSN Master Sheet.ods,,2026-04-19,
1001711,Sophie Garbin,1997-07-05,Australia,local,Wikipedia team page (Melbourne Vixens 2026 squad),https://en.wikipedia.org/wiki/Melbourne_Vixens,2026-04-19,
80534,Stacey Francis-Bayman,1988-01-01,,,Wikipedia / Wikidata (Category:Suncorp Super Netball players),https://en.wikipedia.org/wiki/Stacey_Francis-Bayman,2026-04-18,
80122,Stacey Marinkovich,1981-02-25,Australia,,Wikipedia / Wikidata (Category:Australian netball players),https://en.wikipedia.org/wiki/Stacey_Marinkovich,2026-04-17,
80432,Stacey Peeters,,,,,,,
80475,Steph Fretwell,1991-11-28,Australia,local,2025 SSN Master Sheet.ods,,2026-04-19,
80062,Stephanie Bond,,,,,,,
80346,Stephanie Puopolo,,,,,,,
80478,Storm Purvis,,,,,,,
80305,Sulu Fitzpatrick,,,,,,,
1014130,Sunday Aryang,2000-12-25,Australia,local,Wikipedia team page (West Coast Fever 2026 squad),https://en.wikipedia.org/wiki/West_Coast_Fever,2026-04-19,
80131,Susan Fuhrmann,,,,,,,
80072,Susan Pettitt,,,,,,,
80031,Susan Tagicakibau,,,,,,,
80085,Tamsin Greenway,1982-10-06,England,import,Famous Birthdays (netball players),https://www.famousbirthdays.com/people/tamsin-greenway.html,2026-04-20,
80448,Tania Dalton,,,,,,,
80286,Tanya Lund,,,,,,,
1006231,Tara Hinchliffe,1998-05-25,Australia,local,Wikipedia team page (Melbourne Mavericks 2026 squad),https://en.wikipedia.org/wiki/Melbourne_Mavericks,2026-04-19,
1040373,Tara Watson,2005-06-18,,,Club website profile (Melbourne Vixens),https://melbournevixens.com.au/team/profile/tara-watson,2026-04-20,
1009742,Tayla Fraser,1999-06-13,Australia,local,Wikipedia team page (New South Wales Swifts 2026 squad),https://en.wikipedia.org/wiki/New_South_Wales_Swifts,2026-04-19,
1001713,Tayla Honey,1997-08-20,,,Wikipedia / Wikidata (Category:Australian netball players),https://en.wikipedia.org/wiki/Tayla_Honey,2026-04-17,
1020223,Tayla Williams,2000-04-13,Australia,local,Wikipedia team page (Adelaide Thunderbirds 2026 squad),https://en.wikipedia.org/wiki/Adelaide_Thunderbirds,2026-04-19,
996140,Taylah Davies,1994-10-03,Australia,,Wikipedia / Wikidata (Category:Australian netball players),https://en.wikipedia.org/wiki/Taylah_Davies,2026-04-17,
80167,Te Amo Amaru-Tibble,,,,,,,
80098,Te Huinga Reo Selby-Rickit,,,,,,,
80287,Te Paea Selby-Rickit,1992-01-14,New Zealand,import,Wikipedia team page (Queensland Firebirds 2026 squad),https://en.wikipedia.org/wiki/Queensland_Firebirds,2026-04-19,
80293,Tegan Philip,1988-09-03,,,Wikipedia / Wikidata (Category:Suncorp Super Netball players),https://en.wikipedia.org/wiki/Tegan_Philip,2026-04-18,
1007299,Teigan O'Shannassy,1999-04-14,Australia,local,Wikipedia team page (New South Wales Swifts 2026 squad),https://en.wikipedia.org/wiki/New_South_Wales_Swifts,2026-04-19,
80604,Temalisi Fakahokotau,,,,,,,
80063,Temepara Bailey,1975-10-23,New Zealand,import,Famous Birthdays (netball players),https://www.famousbirthdays.com/people/temepara-bailey.html,2026-04-20,
80493,Tera-Maria Amani,,,,,,,
80071,Tiffany Lincoln,1985-04-07,Australia,,Wikipedia / Wikidata (Category:Australian netball players),https://en.wikipedia.org/wiki/Tiffany_Lincoln,2026-04-17,
1007306,Tippah Dwan,1999-10-30,Australia,local,Wikipedia / Wikidata (Category:Australian netball players),https://en.wikipedia.org/wiki/Tippah_Dwan,2026-04-17,
1004484,Toni Anderson,,,,,,,
80134,Tracey Pemberton,1981-06-04,Australia,,Wikipedia / Wikidata (Category:Australian netball players),https://en.wikipedia.org/wiki/Tracey_Pemberton,2026-04-17,
1021262,Tyler Orr,,,,,,,
1029500,Uneeq Palavi,2001-11-22,Tonga,import,Wikipedia team page (Melbourne Mavericks 2026 squad),https://en.wikipedia.org/wiki/Melbourne_Mavericks,2026-04-19,
80075,Vanessa Ware,1985-10-26,Australia,,Wikipedia / Wikidata (Category:Australian netball players),https://en.wikipedia.org/wiki/Vanessa_Ware,2026-04-17,
80473,Verity Simmons,1991-05-19,Australia,local,Wikipedia team page (West Coast Fever 2026 squad),https://en.wikipedia.org/wiki/West_Coast_Fever,2026-04-19,
80026,Victoria Smith,,,,,,,
80136,Vilimaina Davu,,,,,,,
80095,Wendy Frew,1984-10-15,New Zealand,import,Famous Birthdays (netball players),https://www.famousbirthdays.com/people/wendy-frew.html,2026-04-20,
80047,Wendy Jacobsen,,,,,,,
80776,Whitney Souness,1995-10-12,New Zealand,import,Wikipedia team page (Giants Netball 2026 squad),https://en.wikipedia.org/wiki/Giants_Netball,2026-04-19,
1034300,Zara Walters,2003-11-25,Australia,local,Wikipedia team page (Melbourne Vixens 2026 squad),https://en.wikipedia.org/wiki/Melbourne_Vixens,2026-04-19,
1026857,Zoe Cransberg,1999-11-16,Australia,local,Wikipedia team page (West Coast Fever 2026 squad),https://en.wikipedia.org/wiki/West_Coast_Fever,2026-04-19,
1026855,Zoe Davies,,,,,,,
80524,Zoe Walker,,,,,,,
